Id,ActivityLevel,Hour_01,Hour_02,Hour_03,Hour_04,Hour_05,Hour_06,Hour_07,Hour_08,Hour_09,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
1503960366,High,,,,,,,,,,451.2,474.966666666667,553.266666666667,696.0,720.1,456.766666666667,579.1,697.433333333333,1556.1,971.7,1089.26666666667,1334.0,682.758620689655,746.965517241379,142.666666666667
1624580081,High,,,,,,,,,,659.516129032258,257.483870967742,185.741935483871,386.161290322581,351.774193548387,146.290322580645,256.966666666667,289.0,350.633333333333,436.366666666667,207.7,222.7,223.633333333333,94.3,82.0
1644430081,High,,,,,,,,,,157.366666666667,259.666666666667,364.068965517241,473.172413793103,453.689655172414,263.379310344828,327.0,428.068965517241,736.068965517241,1199.68965517241,724.103448275862,765.310344827586,496.0,99.4827586206896,79.5
1844505072,Low,,,,,,,,,,211.0,263.133333333333,184.4,152.8,196.0,177.333333333333,177.0,162.566666666667,107.1,175.766666666667,190.9,139.533333333333,158.466666666667,89.2333333333333,71.2258064516129
1927972279,Low,,,,,,,,,,115.225806451613,142.935483870968,42.3225806451613,101.548387096774,29.5483870967742,48.0645161290323,70.9,58.6333333333333,61.4333333333333,90.3333333333333,19.9333333333333,18.0666666666667,6.93333333333333,3.2,0.645161290322581
2022484408,High,,,,,,,,,,1356.83870967742,765.677419354839,672.548387096774,648.677419354839,1707.51612903226,752.709677419355,931.333333333333,583.8,648.166666666667,414.766666666667,123.966666666667,21.0666666666667,6.06666666666667,0.0,0.0
2026352035,High,,,,,,,,,,322.387096774194,365.225806451613,347.967741935484,448.709677419355,405.290322580645,493.322580645161,474.9,425.933333333333,373.833333333333,268.433333333333,309.766666666667,137.966666666667,26.9666666666667,11.7333333333333,4.83870967741936
2320127002,High,,,,,,,,,,201.870967741935,217.225806451613,281.290322580645,183.870967741936,212.645161290323,338.166666666667,281.0,297.8,210.566666666667,225.9,332.766666666667,318.3,287.2,182.1,90.4838709677419
2347167796,High,,,,,,,,,,288.823529411765,479.411764705882,372.058823529412,814.647058823529,266.470588235294,161.705882352941,188.411764705882,328.588235294118,1424.88235294118,841.294117647059,902.647058823529,772.941176470588,176.235294117647,7.35294117647059,1.72222222222222
2873212765,High,,,,,,,,,,694.677419354839,417.967741935484,777.838709677419,567.806451612903,298.354838709677,314.41935483871,314.733333333333,339.666666666667,299.966666666667,224.9,155.4,103.266666666667,43.3666666666667,7.66666666666667,8.90322580645161
3372868164,High,,,,,,,,,,819.0,751.4,362.3,300.4,604.7,556.55,385.0,364.947368421053,413.263157894737,476.210526315789,330.894736842105,87.7894736842105,46.2105263157895,17.4210526315789,4.05
3977333714,High,,,,,,,,,,452.896551724138,542.724137931035,371.689655172414,843.931034482759,854.586206896552,428.0,578.103448275862,769.48275862069,756.827586206897,1129.68965517241,948.034482758621,929.586206896552,1196.03448275862,994.448275862069,134.931034482759
4020332650,Low,,,,,,,,,,83.0645161290323,107.612903225806,112.366666666667,75.6666666666667,115.066666666667,164.9,291.566666666667,172.4,180.3,130.333333333333,164.766666666667,122.5,180.833333333333,68.7666666666667,6.12903225806452
4057192912,Low,,,,,,,,,,81.25,458.25,109.5,414.25,182.5,99.75,428.0,108.666666666667,404.333333333333,225.333333333333,101.666666666667,3.66666666666667,7.66666666666667,0.0,1.75
4319703577,High,,,,,,,,,,1002.26666666667,554.966666666667,679.266666666667,386.066666666667,454.466666666667,385.866666666667,388.4,380.366666666667,451.2,831.7,326.7,122.533333333333,202.333333333333,47.6666666666667,6.64516129032258
4388161847,High,,,,,,,,,,540.032258064516,478.774193548387,604.096774193548,490.41935483871,461.451612903226,377.133333333333,848.633333333333,959.266666666667,957.266666666667,839.1,732.966666666667,165.7,69.1666666666667,18.2666666666667,5.58064516129032
4445114986,High,,,,,,,,,,179.741935483871,178.516129032258,244.516129032258,441.483870967742,266.58064516129,318.766666666667,332.8,320.066666666667,796.6,484.733333333333,258.4,249.5,273.733333333333,237.733333333333,57.4516129032258
4558609924,High,,,,,,,,,,457.677419354839,565.645161290323,457.096774193548,577.096774193548,696.096774193548,541.290322580645,882.066666666667,598.033333333333,816.0,611.966666666667,344.233333333333,291.733333333333,184.166666666667,82.4,33.6774193548387
4702921684,High,,,,,,,,,,317.645161290323,448.666666666667,778.3,504.5,537.966666666667,313.166666666667,378.733333333333,736.766666666667,703.4,747.3,544.8,670.6,264.633333333333,2.96666666666667,0.483870967741936
5553957443,High,,,,,,,,,,255.3,347.4,596.6,380.366666666667,421.433333333333,280.0,873.9,1291.43333333333,689.1,525.833333333333,343.633333333333,375.566666666667,223.2,115.933333333333,30.6451612903226
5577150313,High,,,,,,,,,,660.566666666667,894.933333333333,418.827586206897,331.275862068966,607.724137931035,487.586206896552,312.344827586207,281.689655172414,376.241379310345,610.068965517241,425.344827586207,152.206896551724,84.3448275862069,18.2068965517241,49.9666666666667
6117666160,High,,,,,,,,,,453.892857142857,418.321428571429,518.259259259259,602.074074074074,460.888888888889,577.259259259259,575.037037037037,536.814814814815,490.222222222222,419.666666666667,368.37037037037,165.888888888889,165.888888888889,118.333333333333,52.9642857142857
6290855005,High,,,,,,,,,,626.714285714286,552.714285714286,516.178571428571,588.321428571429,525.928571428571,465.392857142857,379.892857142857,235.666666666667,147.0,86.6666666666667,43.962962962963,52.7407407407407,44.037037037037,23.6666666666667,0.0
6775888955,Low,,,,,,,,,,80.12,171.92,296.76,166.36,130.28,46.64,76.6,48.96,244.84,118.08,113.76,137.8,110.36,81.84,39.0769230769231
6962181067,High,,,,,,,,,,1435.38709677419,862.41935483871,1136.76666666667,218.366666666667,174.666666666667,425.366666666667,611.833333333333,764.6,584.1,791.3,314.333333333333,77.0,79.8666666666667,52.4666666666667,5.03225806451613
7007744171,High,,,,,,,,,,860.56,628.12,470.96,604.52,301.36,421.44,546.24,543.36,379.72,478.4,227.32,55.72,31.8,0.52,0.0
7086361926,High,,,,,,,,,,217.612903225806,145.903225806452,504.483870967742,2219.9,456.0,383.833333333333,790.633333333333,1676.26666666667,1321.03333333333,353.533333333333,235.333333333333,202.766666666667,114.866666666667,113.266666666667,48.5483870967742
8053475328,High,,,,,,,,,,59.0322580645161,190.548387096774,307.58064516129,1375.38709677419,2578.35483870968,595.266666666667,613.666666666667,937.2,1374.03333333333,3466.9,455.1,1281.83333333333,1452.53333333333,168.833333333333,51.9032258064516
8253242879,High,,,,,,,,,,1026.66666666667,1593.77777777778,1390.88888888889,558.166666666667,314.944444444444,241.888888888889,348.333333333333,291.277777777778,161.055555555556,115.055555555556,119.555555555556,122.111111111111,150.0,148.235294117647,0.0
8378563200,High,,,,,,,,,,479.258064516129,649.806451612903,1234.93548387097,419.032258064516,533.870967741936,639.733333333333,551.633333333333,490.733333333333,277.233333333333,197.3,274.233333333333,134.666666666667,58.8,29.1333333333333,10.7741935483871
8583815059,High,,,,,,,,,,358.2,412.9,717.166666666667,833.866666666667,735.9,987.2,372.6,239.066666666667,165.166666666667,258.3,155.833333333333,87.9,97.3448275862069,83.5172413793103,94.0333333333333
8792009665,Low,,,,,,,,,,92.1071428571429,162.321428571429,72.6428571428571,77.0714285714286,117.357142857143,153.571428571429,154.678571428571,178.5,196.107142857143,163.714285714286,152.0,54.8928571428572,26.6071428571429,34.9642857142857,114.142857142857
8877689391,High,,,,,,,,,,776.709677419355,869.161290322581,2110.64516129032,736.290322580645,962.741935483871,928.533333333333,1684.13333333333,1807.66666666667,1881.63333333333,755.0,480.166666666667,500.733333333333,291.2,144.4,88.0
